Study_ID,filename,variable,group_id,mean,sd,se,error_type,plot_type,software,note
S_053,Koch_2020_1,PFOS,"PFOS, species14, riparian food web",1986.719919,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,PFOS,"PFOS, species15, riparian food web",3324.597932,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species1, riparian food web",0.740740741,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species2, riparian food web",1.333333333,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species3, riparian food web",4.049382716,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species4, riparian food web",4.987654321,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species5, riparian food web",5.925925926,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species6, riparian food web",6.666666667,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species7, riparian food web",4.444444444,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species8, riparian food web",5.87654321,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species9, riparian food web",6.074074074,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species10, riparian food web",6.37037037,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species11, riparian food web",7.802469136,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species12, riparian food web",8.098765432,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species13, riparian food web",9.135802469,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species14, riparian food web",10.27160494,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_053,Koch_2020_1,delta_15N,"PFOS, species15, riparian food web",10.51851852,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 1",0.06,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 2",5.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 3",3.4,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 4",2.4,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 5",6.2,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 6",3.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 7",5.4,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 8",8.1,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 9",0.87,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 10",14,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 11",1.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 12",13,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 13",2.9,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 14",0.27,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 15",38,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 16",14,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 17",14,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 18",3.8,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 19",13,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 1, species 20",3.6,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 1",2.5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 2",4.1,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 3",4.4,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 4",4.5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 5",5.2,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 6",4.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 7",4.8,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 8",5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 9",4.6,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 10",4.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 11",5.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 12",5.1,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 13",5.3,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 14",5.5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 15",5.2,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 16",5.3,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 17",5.1,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 18",4.8,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 19",4.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 1, species 20",5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 1",5.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 2",3.4,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 3",2.4,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 4",6.2,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 5",3.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 6",5.4,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 7",8.1,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 8",0.87,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 9",14,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 10",1.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 11",13,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 12",2.9,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 13",0.27,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 14",38,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 15",14,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 16",14,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 17",3.8,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 18",13,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFOS,"PFOS, food web 2, species 19",3.6,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 1",2.5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 2",4.1,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 3",4.4,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 4",4.5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 5",5.2,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 6",4.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 7",4.8,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 8",5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 9",4.6,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 10",4.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 11",5.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 12",5.1,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 13",5.3,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 14",5.5,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 15",5.2,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 16",5.3,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 17",5.1,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 18",4.8,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,TL,"PFOS, food web 2, species 19",4.7,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFNA,"PFNA, food web 1, species 1",NA,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFNA,"PFNA, food web 1, species 2",0.21,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFNA,"PFNA, food web 1, species 3",NA,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
S_004,Mazzoni_2020,PFNA,"PFNA, food web 1, species 4",NA,NA,NA,NA,NA,NA,Raw regression data extracted from Table S5 (PFAS concentrations) and Table 1 (TLs). We used the raw data to run the regression analysis and find slope and error.
