"TMF_ID","FW_ID","PFAS_ID","Sample_type","Biomass_conversion","Regression_type","Conc_determ_method","Undetected_strategy_LOD","Undetected_strategy_LOQ","TMF_formula","TMF","TMF_lower_95CI","TMF_upper_95CI","TMF_se","TMS","TMS_lower_95CI","TMS_upper_95CI","TMS_se","TMS_calculated","TMS_se_calculated","n_samples","n_obs","tau.rho","intercept","pvalue","pvalue_adj","r","z_value","ln_TMF","ln_TMF_se","Study_ID","Ecosystem","Location","Latitude","Longitude","Latitude_DD","Longitude_DD","Species_composition","n_species","Species_highest_TL","Species_cn_highest_TL","Taxa_highest_TL","TL_calculation_method","TL_values","Breathing_type_fw","Breathing_type","TL_highest","TL_lowest","fw_length","Author_year","Note","Rd_ext","Rd_ext_done","Lm_done","Title","DOI","Journal","Study_design","TEF","TEF_unit_of_measurement","TL_calculation_baseline","IFF","Linear_regression_formula","Aggregation","Regression_variable","year_publication","Synonym","Compound_full_name","Molecular_formula","ccl","Chain_length","Class","CASRN"
"TMF_026","FW_002","PFOS","specific tissues and whole-organisms","no","Linear regression","protein equivalent corrected concentrations (pw)",NA,NA,"10^slope",0.47,0.27,0.85,0.295918367346939,0.35,NA,NA,0.135878569095313,NA,NA,"29","",NA,"0.23","0.01",0.01,NA,2.5758293035489,-0.755022584278033,0.629613547546678,"S_001","marine","North America","64° 15′ N","113° 07′ W",64.25,"-113.1167°","fish only",4,"Boreogadus saida","Arctic cod","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.3, 3.5, 3.1","water-breathing only","Water breathing",3.5,3.1,0.4,"Kelly_2009","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Perfluoroalkyl contaminants in an Arctic marine food web: trophic magnification and wildlife exposure","10.1021/es9003894","Environmental Science & Technology","Observational. Field study.","3.8","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2009,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_027","FW_002","FOSA","specific tissues and whole-organisms","no","Linear regression","lipid equivalent corrected concentrations (lw)",NA,NA,"10^slope",4.53,2.1,9.77,3.91326530612245,0.68,NA,NA,0.167668279939269,NA,NA,"29","",NA,"0.98","5*10^-5",5e-05,NA,4.05562698112191,1.51072193949494,0.86385547596522,"S_001","marine","North America","64° 15′ N","113° 07′ W",64.25,"-113.1167°","fish only",4,"Boreogadus saida","Arctic cod","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.3, 3.5, 3.1","water-breathing only","Water breathing",3.5,3.1,0.4,"Kelly_2009","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Perfluoroalkyl contaminants in an Arctic marine food web: trophic magnification and wildlife exposure","10.1021/es9003894","Environmental Science & Technology","Observational. Field study.","3.8","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2009,"PFOSA","Perfluorooctanesulfonamide","C8F17SO2NH2",8,"long","Precursor and/or intermediate","754-91-6"
"TMF_028","FW_003","PFNA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",9.9,5.5,14.3,4.48979591836735,1,0.8,1.2,0.204081632653061,NA,NA,"26","",NA,"-2.1","< 0.05",0.05,NA,NA,2.29253475714054,0.453514739229025,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_029","FW_003","PFDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",5.7,4.2,7.2,1.53061224489796,0.8,0.6,0.9,0.153061224489796,NA,NA,"26","",NA,"-2.2","< 0.05",0.05,NA,NA,1.7404661748405,0.268528464017186,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_030","FW_003","PFUnDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",2.6,2.3,2.9,0.306122448979592,0.4,0.4,0.5,0.0510204081632653,NA,NA,"26","",NA,"0.3","< 0.05",0.05,NA,NA,0.955511445027436,0.117739403453689,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_031","FW_003","PFDoDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",1.4,0.8,2,0.612244897959184,0.1,-0.1,0.3,0.204081632653061,NA,NA,"26","",NA,"-0.7","> 0.05",NA,NA,NA,0.336472236621213,0.43731778425656,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_032","FW_003","PFTrDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",0.9,0.8,1,0.102040816326531,0,-0.1,0,0.0510204081632653,NA,NA,"26","",NA,"1.7","> 0.05",NA,NA,NA,-0.105360515657826,0.113378684807256,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_033","FW_003","PFTeDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",1.9,1.5,2.3,0.408163265306122,0.3,0.2,0.4,0.102040816326531,NA,NA,"26","",NA,"-0.7","< 0.05",0.05,NA,NA,0.641853886172395,0.214822771213749,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,"PFTA","Perfluorotetradecanoic acid","C14F27COOH",14,"long","PFCA","0376-06-07"
"TMF_034","FW_003","PFHxS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",1.5,1.3,1.7,0.204081632653061,0.2,0.1,0.2,0.0510204081632653,NA,NA,"26","",NA,"-1.7","< 0.05",0.05,NA,NA,0.405465108108164,0.136054421768707,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorohexanesulphonic acid","C6F13SO3H",6,"long","PFSA","355-46-4"
"TMF_035","FW_003","PFHpS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",0.6,0.6,0.7,0.0510204081632653,-0.2,-0.2,-0.2,0,NA,NA,"26","",NA,"-1","< 0.05",0.05,NA,NA,-0.510825623765991,0.0850340136054422,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"perfluoroheptanesulfonic acid ","C7HF15SO3",7,"long","PFSA","375-92-8"
"TMF_036","FW_003","l-PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",0.81,0.72,0.9,0.0918367346938776,-0.1,-0.1,0,0.0510204081632653,NA,NA,"26","",NA,"0.8","> 0.05",NA,NA,NA,-0.210721031315653,0.113378684807256,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Linear perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA","1763-23-1"
"TMF_037","FW_003","br-PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",1.4,0.9,1.9,0.510204081632653,0.2,0,0.3,0.153061224489796,NA,NA,"26","",NA,"-1.1","< 0.05",0.05,NA,NA,0.336472236621213,0.364431486880466,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Branched perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_038","FW_003","PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",2.4,0.9,3.9,1.53061224489796,0.4,0.1,0.7,0.306122448979592,NA,NA,"26","",NA,"-0.7","< 0.05",0.05,NA,NA,0.8754687373539,0.637755102040816,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_039","FW_003","PFDS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",0.14,0.08,0.19,0.0561224489795918,-0.1,-0.3,0.1,0.204081632653061,NA,NA,"26","",NA,"-1.1","> 0.05",NA,NA,NA,-1.96611285637283,0.400874635568513,"S_002","freshwater","Europe","45°27’ N","4° 48’ E",45.45,"4.8°","fish and other species",12,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.12-3.64, 2.1, 2.37, 1.77, 2.47-2.86, 1.92-2.91, 1.98, 2.24-2.48, 2.14, 1.96, 1.85-2.15, 1.86-2.47","not water-breathing only","Water breathing",3.64,1.77,1.87,"Simmonet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Investigation of the spatial variability of poly-and perfluoroalkyl substance trophic magnification in selected riverine ecosystems","10.1016/j.scitotenv.2019.05.461","Science of the Total Environment","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorodecanesulfonic acid","C10F21SO3H",10,"long","PFSA","355-77-3"
